LineID,OrderID,Date,ShipDate,CustomerKey,ProductKey,GeoKey,ModeKey,OutcomeKey,PromisedDays,ActualDays,DaysLate,IsLate,Quantity,UnitPrice,GrossSales,DiscountRate,Discount,NetSales,Profit
178901,75586,2018-01-08,2018-01-10,19139,1359,139,2,9,1,2,1,Yes,1,84.4,84.4,0.04,3.38,81.02,6.08
178902,75587,2018-01-08,2018-01-10,19140,1359,123,2,12,1,2,1,Yes,1,84.4,84.4,0.03,2.53,81.87,29.72
178903,75588,2018-01-08,2018-01-10,19141,1359,123,2,9,1,2,1,Yes,1,84.4,84.4,0.02,1.69,82.71,-8.27
178904,75589,2018-01-08,2018-01-10,19142,1359,123,2,9,1,2,1,Yes,1,84.4,84.4,0.01,0.84,83.56,-3.18
178905,75590,2018-01-08,2018-01-14,19143,1359,127,3,13,2,6,4,Yes,1,84.4,84.4,0.0,0.0,84.4,22.79
178906,75591,2018-01-08,2018-01-10,19144,1359,127,3,22,2,2,0,No,1,84.4,84.4,0.25,21.1,63.3,26.59
178907,75592,2018-01-08,2018-01-11,19145,1359,127,4,1,4,3,-1,No,1,84.4,84.4,0.2,16.88,67.52,17.56
178908,75593,2018-01-08,2018-01-12,19146,1359,127,4,22,4,4,0,No,1,84.4,84.4,0.18,15.19,69.21,29.76
178909,75594,2018-01-08,2018-01-13,19147,1359,121,4,12,4,5,1,Yes,1,84.4,84.4,0.17,14.35,70.05,-52.54
178910,75595,2018-01-08,2018-01-14,19148,1359,121,4,16,4,6,2,No,1,84.4,84.4,0.16,13.5,70.9,24.81
178911,75596,2018-01-08,2018-01-10,19149,1359,121,4,2,4,2,-2,No,1,84.4,84.4,0.15,12.66,71.74,5.38
178912,75597,2018-01-08,2018-01-11,19150,1359,121,4,1,4,3,-1,No,1,84.4,84.4,0.13,10.97,73.43,26.65
178913,75598,2018-01-08,2018-01-12,19151,1359,121,3,9,2,4,2,Yes,1,84.4,84.4,0.12,10.13,74.27,21.54
178914,75599,2018-01-08,2018-01-13,19152,1359,127,3,13,2,5,3,Yes,1,84.4,84.4,0.1,8.44,75.96,34.94
178915,75600,2018-01-08,2018-01-14,19153,1359,121,3,14,2,6,4,Yes,1,84.4,84.4,0.09,7.6,76.8,37.63
178916,75601,2018-01-08,2018-01-10,19154,1359,127,3,18,2,2,0,No,1,84.4,84.4,0.07,5.91,78.49,38.46
178917,75602,2018-01-08,2018-01-11,19155,1359,127,4,2,4,3,-1,No,1,84.4,84.4,0.06,4.64,79.76,25.52
178918,75603,2018-01-08,2018-01-12,19156,1359,127,3,9,2,4,2,Yes,1,84.4,84.4,0.05,4.22,80.18,37.68
178919,75604,2018-01-08,2018-01-13,19157,1359,127,3,14,2,5,3,Yes,1,84.4,84.4,0.04,3.38,81.02,21.07
178920,75605,2018-01-08,2018-01-14,19158,1359,133,3,12,2,6,4,Yes,1,84.4,84.4,0.03,2.53,81.87,24.56
178921,75606,2018-01-08,2018-01-10,19159,1359,131,3,19,2,2,0,No,1,84.4,84.4,0.02,1.69,82.71,39.7
178922,75607,2018-01-08,2018-01-09,19160,1359,131,1,12,0,1,1,Yes,1,84.4,84.4,0.01,0.84,83.56,38.44
178923,75608,2018-01-08,2018-01-09,19161,1359,121,1,9,0,1,1,Yes,1,84.4,84.4,0.0,0.0,84.4,35.45
178924,75609,2018-01-08,2018-01-09,19162,1359,121,1,13,0,1,1,Yes,1,84.4,84.4,0.25,21.1,63.3,15.83
178925,75610,2018-01-08,2018-01-10,19163,1359,121,2,8,1,2,1,Yes,1,84.4,84.4,0.2,16.88,67.52,22.96
178926,75611,2018-01-08,2018-01-10,19164,1359,121,2,12,1,2,1,Yes,1,84.4,84.4,0.18,15.19,69.21,25.12
178927,75612,2018-01-08,2018-01-10,19165,1359,127,2,8,1,2,1,Yes,1,84.4,84.4,0.17,14.35,70.05,34.33
178928,75613,2018-01-08,2018-01-10,19166,1359,136,2,10,1,2,1,Yes,1,84.4,84.4,0.16,13.5,70.9,34.74
178929,75614,2018-01-08,2018-01-10,19167,1359,127,2,9,1,2,1,Yes,1,84.4,84.4,0.15,12.66,71.74,8.11
178930,75615,2018-01-08,2018-01-10,19168,1359,127,2,9,1,2,1,Yes,1,84.4,84.4,0.13,10.97,73.43,16.89
178931,75616,2018-01-08,2018-01-10,19169,1359,127,2,14,1,2,1,Yes,1,84.4,84.4,0.12,10.13,74.27,34.17
178932,75617,2018-01-08,2018-01-11,19170,1359,127,4,6,4,3,-1,No,1,84.4,84.4,0.1,8.44,75.96,5.7
178933,75618,2018-01-08,2018-01-12,19171,1359,143,4,19,4,4,0,No,1,84.4,84.4,0.09,7.6,76.8,26.88
178934,75619,2018-01-08,2018-01-13,19172,1359,127,4,9,4,5,1,Yes,1,84.4,84.4,0.07,5.91,78.49,27.47
178935,75620,2018-01-08,2018-01-14,19173,1359,127,4,13,4,6,2,Yes,1,84.4,84.4,0.06,4.64,79.76,36.69
178936,75621,2018-01-08,2018-01-10,19174,1359,139,4,3,4,2,-2,No,1,84.4,84.4,0.05,4.22,80.18,8.02
178937,75622,2018-01-08,2018-01-11,19175,1359,139,4,2,4,3,-1,No,1,84.4,84.4,0.04,3.38,81.02,21.07
178938,75623,2018-01-08,2018-01-12,19176,1359,127,4,19,4,4,0,No,1,84.4,84.4,0.03,2.53,81.87,39.3
178939,75624,2018-01-08,2018-01-13,19177,1359,127,4,10,4,5,1,Yes,1,84.4,84.4,0.02,1.69,82.71,21.51
178940,75625,2018-01-08,2018-01-14,19178,1359,127,4,9,4,6,2,Yes,1,84.4,84.4,0.01,0.84,83.56,31.33
178941,75626,2018-01-08,2018-01-10,19179,1359,121,4,2,4,2,-2,No,1,84.4,84.4,0.0,0.0,84.4,26.42
178942,75627,2018-01-08,2018-01-11,19180,1359,121,4,7,4,3,-1,No,1,84.4,84.4,0.25,21.1,63.3,7.91
178943,75628,2018-01-08,2018-01-12,19181,1359,121,4,18,4,4,0,No,1,84.4,84.4,0.2,16.88,67.52,23.63
178944,75629,2018-01-08,2018-01-13,19182,1359,121,4,13,4,5,1,Yes,1,84.4,84.4,0.18,15.19,69.21,-12.87
178945,75630,2018-01-09,2018-01-15,19183,1359,121,4,8,4,6,2,Yes,1,84.4,84.4,0.17,14.35,70.05,18.42
178946,75631,2018-01-09,2018-01-11,19184,1359,121,4,2,4,2,-2,No,1,84.4,84.4,0.16,13.5,70.9,5.32
178947,75632,2018-01-09,2018-01-12,19185,1359,121,4,15,4,3,-1,No,1,84.4,84.4,0.15,12.66,71.74,8.11
178948,75633,2018-01-09,2018-01-13,19186,1359,133,3,9,2,4,2,Yes,1,84.4,84.4,0.13,10.97,73.43,-17.11
178949,75634,2018-01-09,2018-01-14,19187,1359,136,3,8,2,5,3,Yes,1,84.4,84.4,0.12,10.13,74.27,5.57
178950,75635,2018-01-09,2018-01-15,19188,1359,136,3,13,2,6,4,Yes,1,84.4,84.4,0.1,8.44,75.96,-58.26
178951,75636,2018-01-09,2018-01-11,19189,1359,136,3,22,2,2,0,No,1,84.4,84.4,0.09,7.6,76.8,14.59
178952,75637,2018-01-09,2018-01-12,19190,1359,127,3,9,2,3,1,Yes,1,84.4,84.4,0.07,5.91,78.49,-15.7
178953,75638,2018-01-09,2018-01-13,19191,1359,142,3,10,2,4,2,Yes,1,84.4,84.4,0.06,4.64,79.76,35.09
178954,75639,2018-01-09,2018-01-14,19192,1359,142,3,12,2,5,3,Yes,1,84.4,84.4,0.05,4.22,80.18,31.27
178955,75640,2018-01-09,2018-01-15,19193,1359,142,3,16,2,6,4,No,1,84.4,84.4,0.04,3.38,81.02,-24.31
178956,75641,2018-01-09,2018-01-11,19194,1359,142,3,19,2,2,0,No,1,84.4,84.4,0.03,2.53,81.87,-57.31
178957,75642,2018-01-09,2018-01-12,19195,1359,142,3,9,2,3,1,Yes,1,84.4,84.4,0.02,1.69,82.71,6.2
178958,75643,2018-01-09,2018-01-13,19196,1359,142,3,8,2,4,2,Yes,1,84.4,84.4,0.01,0.84,83.56,-19.47
178959,75644,2018-01-09,2018-01-11,19197,1359,142,2,9,1,2,1,Yes,1,84.4,84.4,0.0,0.0,84.4,39.67
178960,75645,2018-01-09,2018-01-11,19198,1359,142,2,13,1,2,1,Yes,1,84.4,84.4,0.25,21.1,63.3,29.12
178961,75646,2018-01-09,2018-01-11,19199,1359,127,2,10,1,2,1,Yes,1,84.4,84.4,0.2,16.88,67.52,2.7
178962,75647,2018-01-09,2018-01-12,19200,1359,143,3,13,2,3,1,Yes,1,84.4,84.4,0.18,15.19,69.21,31.84
178963,75648,2018-01-09,2018-01-13,19201,1359,143,3,9,2,4,2,Yes,1,84.4,84.4,0.17,14.35,70.05,-2.03
178964,75649,2018-01-09,2018-01-14,19202,1359,143,3,14,2,5,3,Yes,1,84.4,84.4,0.16,13.5,70.9,8.01
178965,75650,2018-01-09,2018-01-15,19203,1359,143,4,8,4,6,2,Yes,1,84.4,84.4,0.15,12.66,71.74,4.52
178966,75651,2018-01-09,2018-01-11,19204,1359,121,4,2,4,2,-2,No,1,84.4,84.4,0.13,10.97,73.43,26.65
178967,75652,2018-01-09,2018-01-12,19205,1359,121,4,2,4,3,-1,No,1,84.4,84.4,0.12,10.13,74.27,26.0
178968,75653,2018-01-09,2018-01-13,19206,1359,121,4,22,4,4,0,No,1,84.4,84.4,0.1,8.44,75.96,3.27
178969,75654,2018-01-09,2018-01-14,19207,1359,133,3,14,2,5,3,Yes,1,84.4,84.4,0.09,7.6,76.8,-16.36
178970,75655,2018-01-09,2018-01-15,19208,1359,139,4,13,4,6,2,Yes,1,84.4,84.4,0.07,5.91,78.49,20.41
178971,75656,2018-01-09,2018-01-11,19209,1359,133,4,6,4,2,-2,No,1,84.4,84.4,0.06,4.64,79.76,39.88
178972,75657,2018-01-09,2018-01-12,19210,1359,133,4,1,4,3,-1,No,1,84.4,84.4,0.05,4.22,80.18,36.88
178973,75658,2018-01-09,2018-01-13,19211,1359,133,4,23,4,4,0,No,1,84.4,84.4,0.04,3.38,81.02,26.33
178974,75659,2018-01-09,2018-01-14,19212,1359,133,3,8,2,5,3,Yes,1,84.4,84.4,0.03,2.53,81.87,38.48
178975,75660,2018-01-09,2018-01-15,19213,1359,133,4,8,4,6,2,Yes,1,84.4,84.4,0.02,1.69,82.71,20.68
178976,75661,2018-01-09,2018-01-11,19214,1359,133,4,2,4,2,-2,No,1,84.4,84.4,0.01,0.84,83.56,40.11
178977,75662,2018-01-09,2018-01-12,19215,1359,133,3,13,2,3,1,Yes,1,84.4,84.4,0.0,0.0,84.4,40.51
178978,75663,2018-01-09,2018-01-11,19216,1359,133,2,9,1,2,1,Yes,1,84.4,84.4,0.25,21.1,63.3,17.72
178979,75664,2018-01-09,2018-01-14,19217,1359,133,3,13,2,5,3,Yes,1,84.4,84.4,0.2,16.88,67.52,27.68
178980,75665,2018-01-09,2018-01-15,19218,1359,133,3,13,2,6,4,Yes,1,84.4,84.4,0.18,15.19,69.21,24.22
178981,75666,2018-01-09,2018-01-11,19219,1359,121,2,9,1,2,1,Yes,1,84.4,84.4,0.17,14.35,70.05,33.62
178982,75667,2018-01-09,2018-01-12,19220,1359,121,3,9,2,3,1,Yes,1,84.4,84.4,0.16,13.5,70.9,-15.95
178983,75668,2018-01-09,2018-01-13,19221,1359,127,4,18,4,4,0,No,1,84.4,84.4,0.15,12.66,71.74,7.17
178984,75669,2018-01-09,2018-01-14,19222,1359,127,4,12,4,5,1,Yes,1,84.4,84.4,0.13,10.97,73.43,11.01
178985,75670,2018-01-09,2018-01-15,19223,1359,127,4,12,4,6,2,Yes,1,84.4,84.4,0.12,10.13,74.27,-49.54
178986,75671,2018-01-09,2018-01-11,19224,1359,121,4,2,4,2,-2,No,1,84.4,84.4,0.1,8.44,75.96,4.79
178987,75672,2018-01-09,2018-01-12,19225,1359,121,4,3,4,3,-1,No,1,84.4,84.4,0.09,7.6,76.8,21.12
178988,75673,2018-01-09,2018-01-13,19226,1359,121,4,22,4,4,0,No,1,84.4,84.4,0.07,5.91,78.49,-13.11
178989,75674,2018-01-09,2018-01-14,19227,1359,127,4,14,4,5,1,Yes,1,84.4,84.4,0.06,4.64,79.76,38.28
178990,75675,2018-01-09,2018-01-15,19228,1359,127,4,10,4,6,2,Yes,1,84.4,84.4,0.05,4.22,80.18,3.21
178991,75676,2018-01-09,2018-01-11,19229,1359,121,4,2,4,2,-2,No,1,84.4,84.4,0.04,3.38,81.02,-14.83
178992,75677,2018-01-09,2018-01-12,19230,1359,121,4,4,4,3,-1,No,1,84.4,84.4,0.03,2.53,81.87,27.67
178993,75678,2018-01-09,2018-01-13,19231,1359,143,4,23,4,4,0,No,1,84.4,84.4,0.02,1.69,82.71,28.95
178994,75679,2018-01-09,2018-01-14,19232,1359,143,4,8,4,5,1,Yes,1,84.4,84.4,0.01,0.84,83.56,37.6
178995,75680,2018-01-09,2018-01-15,19233,1359,139,4,12,4,6,2,Yes,1,84.4,84.4,0.0,0.0,84.4,27.43
178996,75681,2018-01-09,2018-01-11,19234,1359,127,4,7,4,2,-2,No,1,84.4,84.4,0.25,21.1,63.3,-17.91
178997,75682,2018-01-09,2018-01-12,19235,1359,144,4,4,4,3,-1,No,1,84.4,84.4,0.2,16.88,67.52,23.63
178998,75683,2018-01-09,2018-01-13,19236,1359,144,4,21,4,4,0,No,1,84.4,84.4,0.18,15.19,69.21,31.14
178999,75684,2018-01-09,2018-01-14,19237,1359,127,4,10,4,5,1,Yes,1,84.4,84.4,0.17,14.35,70.05,17.51
179000,75685,2018-01-09,2018-01-10,19238,1359,127,1,13,0,1,1,Yes,1,84.4,84.4,0.16,13.5,70.9,24.81
179001,75686,2018-01-09,2018-01-10,19239,1359,127,1,8,0,1,1,Yes,1,84.4,84.4,0.15,12.66,71.74,2.15
179002,75687,2018-01-09,2018-01-10,19240,1359,127,1,9,0,1,1,Yes,1,84.4,84.4,0.13,10.97,73.43,21.29
179003,75688,2018-01-09,2018-01-10,19241,1359,127,1,9,0,1,1,Yes,1,84.4,84.4,0.12,10.13,74.27,20.8
179004,75689,2018-01-09,2018-01-10,19242,1359,127,1,8,0,1,1,Yes,1,84.4,84.4,0.1,8.44,75.96,2.28
179005,75690,2018-01-09,2018-01-10,19243,1359,127,1,13,0,1,1,Yes,1,84.4,84.4,0.09,7.6,76.8,22.27
179006,75691,2018-01-09,2018-01-11,19244,1359,127,2,14,1,2,1,Yes,1,84.4,84.4,0.07,5.91,78.49,37.68
179007,75692,2018-01-09,2018-01-11,19245,1359,127,2,9,1,2,1,Yes,1,84.4,84.4,0.06,4.64,79.76,26.96
179008,75693,2018-01-09,2018-01-13,19246,1359,133,4,22,4,4,0,No,1,84.4,84.4,0.05,4.22,80.18,-208.47
179009,75694,2018-01-09,2018-01-14,19247,1359,133,4,13,4,5,1,Yes,1,84.4,84.4,0.04,3.38,81.02,-121.54
179010,75695,2018-01-09,2018-01-15,19248,1359,139,4,14,4,6,2,Yes,1,84.4,84.4,0.03,2.53,81.87,-10.23
179011,75696,2018-01-09,2018-01-11,19249,1359,130,4,7,4,2,-2,No,1,84.4,84.4,0.02,1.69,82.71,27.29
179012,75697,2018-01-09,2018-01-12,19250,1359,127,4,6,4,3,-1,No,1,84.4,84.4,0.01,0.84,83.56,8.36
179013,75698,2018-01-10,2018-01-14,19251,1359,127,4,18,4,4,0,No,1,84.4,84.4,0.0,0.0,84.4,8.44
179014,75699,2018-01-10,2018-01-15,19252,1359,127,4,13,4,5,1,Yes,1,84.4,84.4,0.25,21.1,63.3,18.99
179015,75700,2018-01-10,2018-01-16,19253,1359,127,4,8,4,6,2,Yes,1,84.4,84.4,0.2,16.88,67.52,-43.21
179016,75701,2018-01-10,2018-01-12,19254,1359,127,4,15,4,2,-2,No,1,84.4,84.4,0.18,15.19,69.21,17.99
179017,75702,2018-01-10,2018-01-12,19255,1359,127,2,12,1,2,1,Yes,1,84.4,84.4,0.17,14.35,70.05,19.61
179018,75703,2018-01-10,2018-01-12,19256,1359,127,2,14,1,2,1,Yes,1,84.4,84.4,0.16,13.5,70.9,5.32
179019,75704,2018-01-10,2018-01-12,19257,1359,133,2,12,1,2,1,Yes,1,84.4,84.4,0.15,12.66,71.74,-52.59
179020,75705,2018-01-10,2018-01-12,19258,1359,127,2,9,1,2,1,Yes,1,84.4,84.4,0.13,10.97,73.43,-13.8
179021,75706,2018-01-10,2018-01-12,19259,1359,127,2,10,1,2,1,Yes,1,84.4,84.4,0.12,10.13,74.27,26.0
179022,75707,2018-01-10,2018-01-13,19260,1359,127,4,7,4,3,-1,No,1,84.4,84.4,0.1,8.44,75.96,28.49
179023,75708,2018-01-10,2018-01-14,19261,1359,127,4,22,4,4,0,No,1,84.4,84.4,0.09,7.6,76.8,8.68
179024,75709,2018-01-10,2018-01-15,19262,1359,121,3,13,2,5,3,Yes,1,84.4,84.4,0.07,5.91,78.49,28.49
179025,75710,2018-01-10,2018-01-16,19263,1359,121,3,13,2,6,4,Yes,1,84.4,84.4,0.06,4.64,79.76,39.88
179026,75711,2018-01-10,2018-01-12,19264,1359,121,3,22,2,2,0,No,1,84.4,84.4,0.05,4.22,80.18,26.06
179027,75712,2018-01-10,2018-01-13,19265,1359,121,3,14,2,3,1,Yes,1,84.4,84.4,0.04,3.38,81.02,28.36
179028,75713,2018-01-10,2018-01-14,19266,1359,127,3,9,2,4,2,Yes,1,84.4,84.4,0.03,2.53,81.87,25.62
179029,75714,2018-01-10,2018-01-15,19267,1359,139,3,12,2,5,3,Yes,1,84.4,84.4,0.02,1.69,82.71,28.95
179030,75715,2018-01-10,2018-01-16,19268,1359,139,3,8,2,6,4,Yes,1,84.4,84.4,0.01,0.84,83.56,20.89
179031,75716,2018-01-10,2018-01-12,19269,1359,139,3,17,2,2,0,No,1,84.4,84.4,0.0,0.0,84.4,9.54
179032,75717,2018-01-10,2018-01-13,19270,1359,139,3,9,2,3,1,Yes,1,84.4,84.4,0.25,21.1,63.3,-44.31
179033,75718,2018-01-10,2018-01-14,19271,1359,127,4,22,4,4,0,No,1,84.4,84.4,0.2,16.88,67.52,23.63
179034,75719,2018-01-10,2018-01-15,19272,1359,127,4,9,4,5,1,Yes,1,84.4,84.4,0.18,15.19,69.21,-46.16
179035,75720,2018-01-10,2018-01-10,19273,1359,127,1,17,0,0,0,No,1,84.4,84.4,0.17,14.35,70.05,-49.04
179036,75721,2018-01-10,2018-01-10,19274,1359,127,1,22,0,0,0,No,1,84.4,84.4,0.16,13.5,70.9,-17.72
179037,75722,2018-01-10,2018-01-10,19275,1359,127,1,18,0,0,0,No,1,84.4,84.4,0.15,12.66,71.74,10.33
179038,75723,2018-01-10,2018-01-10,19276,1359,143,1,18,0,0,0,No,1,84.4,84.4,0.13,10.97,73.43,-77.1
179039,75724,2018-01-10,2018-01-10,19277,1359,143,1,16,0,0,0,No,1,84.4,84.4,0.12,10.13,74.27,26.96
179040,75725,2018-01-10,2018-01-16,19278,1359,143,3,9,2,6,4,Yes,1,84.4,84.4,0.1,8.44,75.96,8.58
179041,75726,2018-01-10,2018-01-12,19279,1359,143,3,23,2,2,0,No,1,84.4,84.4,0.09,7.6,76.8,25.96
179042,75727,2018-01-10,2018-01-13,19280,1359,143,3,13,2,3,1,Yes,1,84.4,84.4,0.07,5.91,78.49,4.94
179043,75728,2018-01-10,2018-01-14,19281,1359,143,3,9,2,4,2,Yes,1,84.4,84.4,0.06,4.64,79.76,15.95
179044,75729,2018-01-10,2018-01-15,19282,1360,139,3,15,2,5,3,No,1,327.75,327.75,0.25,81.94,245.81,89.23
179045,75730,2018-01-10,2018-01-16,19283,1360,139,3,13,2,6,4,Yes,1,327.75,327.75,0.2,65.55,262.2,-117.99
179046,75731,2018-01-10,2018-01-12,19284,1360,139,4,6,4,2,-2,No,1,327.75,327.75,0.18,59.0,268.76,-102.93
179047,75732,2018-01-10,2018-01-13,19285,1360,138,4,5,4,3,-1,No,1,327.75,327.75,0.17,55.72,272.03,-199.4
179048,75733,2018-01-10,2018-01-14,19286,1360,121,3,9,2,4,2,Yes,1,327.75,327.75,0.16,52.44,275.31,89.48
179049,75734,2018-01-10,2018-01-15,19287,1360,121,3,9,2,5,3,Yes,1,327.75,327.75,0.15,49.16,278.59,108.65
179050,75735,2018-01-10,2018-01-16,19288,1360,127,4,8,4,6,2,Yes,1,327.75,327.75,0.13,42.61,285.14,139.72
179051,75736,2018-01-10,2018-01-12,19289,1360,127,4,2,4,2,-2,No,1,327.75,327.75,0.12,39.33,288.42,138.44
179052,75737,2018-01-10,2018-01-13,19290,1360,136,4,7,4,3,-1,No,1,327.75,327.75,0.1,32.78,294.98,103.24
179053,75738,2018-01-10,2018-01-14,19291,1360,136,4,22,4,4,0,No,1,327.75,327.75,0.09,29.5,298.25,83.51
179054,75739,2018-01-10,2018-01-15,19292,1360,127,4,9,4,5,1,Yes,1,327.75,327.75,0.07,22.94,304.81,-91.44
179055,75740,2018-01-10,2018-01-16,19293,1360,127,4,14,4,6,2,Yes,1,327.75,327.75,0.06,18.03,309.72,99.11
179056,75741,2018-01-10,2018-01-12,19294,1360,127,4,6,4,2,-2,No,1,327.75,327.75,0.05,16.39,311.36,121.43
179057,75742,2018-01-10,2018-01-13,19295,1360,121,4,16,4,3,-1,No,1,327.75,327.75,0.04,13.11,314.64,110.12
179058,75743,2018-01-10,2018-01-14,19296,1360,121,4,22,4,4,0,No,1,327.75,327.75,0.03,9.83,317.92,-63.58
179059,75744,2018-01-10,2018-01-15,19297,1360,121,4,14,4,5,1,Yes,1,327.75,327.75,0.02,6.56,321.2,-80.3
179060,75745,2018-01-10,2018-01-16,19298,1360,121,4,8,4,6,2,Yes,1,327.75,327.75,0.01,3.28,324.47,121.68
179061,75746,2018-01-10,2018-01-12,19299,1360,139,4,2,4,2,-2,No,1,327.75,327.75,0.0,0.0,327.75,150.77
179062,75747,2018-01-10,2018-01-11,19300,1360,133,1,13,0,1,1,Yes,1,327.75,327.75,0.25,81.94,245.81,15.24
179063,75748,2018-01-10,2018-01-14,19301,1360,127,3,12,2,4,2,Yes,1,327.75,327.75,0.2,65.55,262.2,16.52
179064,75749,2018-01-10,2018-01-15,19302,1360,127,4,16,4,5,1,No,1,327.75,327.75,0.18,59.0,268.76,53.75
179065,75750,2018-01-10,2018-01-16,19303,1360,127,4,8,4,6,2,Yes,1,327.75,327.75,0.17,55.72,272.03,95.21
179066,75751,2018-01-10,2018-01-12,19304,1360,142,4,6,4,2,-2,No,1,327.75,327.75,0.16,52.44,275.31,-61.94
179067,75752,2018-01-10,2018-01-13,19305,1360,127,4,7,4,3,-1,No,1,327.75,327.75,0.15,49.16,278.59,73.27
179068,75753,2018-01-10,2018-01-14,19306,1360,127,3,14,2,4,2,Yes,1,327.75,327.75,0.13,42.61,285.14,-49.9
179069,75754,2018-01-10,2018-01-15,19307,1360,127,3,10,2,5,3,Yes,1,327.75,327.75,0.12,39.33,288.42,-211.41
179070,75755,2018-01-10,2018-01-16,19308,1360,127,4,13,4,6,2,Yes,1,327.75,327.75,0.1,32.78,294.98,-796.43
179071,75756,2018-01-10,2018-01-12,19309,1360,127,4,2,4,2,-2,No,1,327.75,327.75,0.09,29.5,298.25,29.83
179072,75757,2018-01-10,2018-01-13,19310,1360,127,4,6,4,3,-1,No,1,327.75,327.75,0.07,22.94,304.81,-502.93
179073,75758,2018-01-10,2018-01-14,19311,1360,127,3,9,2,4,2,Yes,1,327.75,327.75,0.06,18.03,309.72,58.85
179074,75759,2018-01-10,2018-01-12,19312,1360,127,2,10,1,2,1,Yes,1,327.75,327.75,0.05,16.39,311.36,108.98
179075,75760,2018-01-10,2018-01-16,19313,1360,127,3,9,2,6,4,Yes,1,327.75,327.75,0.04,13.11,314.64,-7.87
179076,75761,2018-01-10,2018-01-12,19314,1360,127,3,22,2,2,0,No,1,327.75,327.75,0.03,9.83,317.92,146.24
179077,75762,2018-01-10,2018-01-13,19315,1360,127,3,10,2,3,1,Yes,1,327.75,327.75,0.02,6.56,321.2,8.03
179078,75763,2018-01-10,2018-01-14,19316,1360,121,3,8,2,4,2,Yes,1,327.75,327.75,0.01,3.28,324.47,113.57
179079,75764,2018-01-10,2018-01-15,19317,1360,121,3,10,2,5,3,Yes,1,327.75,327.75,0.0,0.0,327.75,118.97
179080,75765,2018-01-10,2018-01-16,19318,1360,139,4,9,4,6,2,Yes,1,327.75,327.75,0.25,81.94,245.81,49.16
179081,75766,2018-01-10,2018-01-12,19319,1360,139,4,6,4,2,-2,No,1,327.75,327.75,0.2,65.55,262.2,88.62
179082,75767,2018-01-11,2018-01-14,19320,1360,133,4,7,4,3,-1,No,1,327.75,327.75,0.18,59.0,268.76,45.69
179083,75768,2018-01-11,2018-01-15,19321,1360,133,4,18,4,4,0,No,1,327.75,327.75,0.17,55.72,272.03,30.74
179084,75769,2018-01-11,2018-01-16,19322,1360,127,4,9,4,5,1,Yes,1,327.75,327.75,0.16,52.44,275.31,24.23
179085,75770,2018-01-11,2018-01-17,19323,1360,127,4,12,4,6,2,Yes,1,327.75,327.75,0.15,49.16,278.59,78.0
179086,75771,2018-01-11,2018-01-11,19324,1360,143,1,21,0,0,0,No,1,327.75,327.75,0.13,42.61,285.14,96.95
179087,75772,2018-01-11,2018-01-13,19325,1360,127,2,13,1,2,1,Yes,1,327.75,327.75,0.12,39.33,288.42,61.43
179088,75773,2018-01-11,2018-01-13,19326,1360,139,2,8,1,2,1,Yes,1,327.75,327.75,0.1,32.78,294.98,-486.71
179089,75774,2018-01-11,2018-01-13,19327,1360,121,2,9,1,2,1,Yes,1,327.75,327.75,0.09,29.5,298.25,70.98
179090,75775,2018-01-11,2018-01-13,19328,1360,121,2,9,1,2,1,Yes,1,327.75,327.75,0.07,22.94,304.81,95.4
179091,75776,2018-01-11,2018-01-13,19329,1360,139,2,9,1,2,1,Yes,1,327.75,327.75,0.06,18.03,309.72,-38.72
179092,75777,2018-01-11,2018-01-14,19330,1360,143,3,9,2,3,1,Yes,1,327.75,327.75,0.05,16.39,311.36,41.41
179093,75778,2018-01-11,2018-01-15,19331,1360,121,3,10,2,4,2,Yes,1,327.75,327.75,0.04,13.11,314.64,138.44
179094,75779,2018-01-11,2018-01-16,19332,1360,127,3,9,2,5,3,Yes,1,327.75,327.75,0.03,9.83,317.92,115.4
179095,75780,2018-01-11,2018-01-17,19333,1360,127,4,15,4,6,2,No,1,327.75,327.75,0.02,6.56,321.2,160.6
179096,75781,2018-01-11,2018-01-13,19334,1360,127,4,6,4,2,-2,No,1,327.75,327.75,0.01,3.28,324.47,35.69
179097,75782,2018-01-11,2018-01-14,19335,1360,127,4,3,4,3,-1,No,1,327.75,327.75,0.0,0.0,327.75,95.05
179098,75783,2018-01-11,2018-01-15,19336,1360,121,4,18,4,4,0,No,1,327.75,327.75,0.25,81.94,245.81,86.03
179099,75784,2018-01-11,2018-01-16,19337,1360,133,4,13,4,5,1,Yes,1,327.75,327.75,0.2,65.55,262.2,91.77
179100,75785,2018-01-11,2018-01-17,19338,1360,133,4,9,4,6,2,Yes,1,327.75,327.75,0.18,59.0,268.76,16.93
179101,75786,2018-01-11,2018-01-13,19339,1360,133,2,14,1,2,1,Yes,1,327.75,327.75,0.17,55.72,272.03,23.94
179102,75787,2018-01-11,2018-01-13,19340,1360,121,2,8,1,2,1,Yes,1,327.75,327.75,0.16,52.44,275.31,34.41
179103,75788,2018-01-11,2018-01-13,19341,1360,121,2,12,1,2,1,Yes,1,327.75,327.75,0.15,49.16,278.59,125.36
179104,75789,2018-01-11,2018-01-13,19342,1360,121,2,14,1,2,1,Yes,1,327.75,327.75,0.13,42.61,285.14,57.03
179105,75790,2018-01-11,2018-01-17,19343,1360,121,3,14,2,6,4,Yes,1,327.75,327.75,0.12,39.33,288.42,95.18
